numID	TimeSecFromBegin	xLongFromBegin	yLatFromBegin	zElevFromBegin	smoothLatitude	smoothLongitude	smoothElevation	smoothSpeed	smoothHeading	smoothAx	smoothAy	smoothAz	smoothYawrate	smoothGentimeSec	VxTheory	VyTheory	VzTheory	AxTheory	AyTheory	AzTheory	SpeedxyTheory	SpeedTotTheory	YawrateTheory
1	2.30000001192093	13.2620907574934	13.8237660241421	-0.184476999999987	42.28529391	-83.73520366	210.9649396	8.852715418	219.8450098	0.621028835	9.94	0	0	351279270.3	5.71451596815586	6.83640004952402	-0.114244040856952	0.14180333950765	0.00850136315630662	0.119210695161147	8.91022212896179	8.91095449928411	-1.6689015968459
1	2.39999997615814	13.833542149942	14.5074057846057	-0.195901399999997	42.28528776	-83.73521061	210.9535152	8.925732244	219.6781197	0.625099871	9.94	0	0	351279270.4	5.72869629703534	6.83725018553562	-0.102322975604144	0.215806869181061	0.348041071945678	0.112339946430445	8.91997485216597	8.92056171743741	-1.72456258883217
1	2.5	14.4064119162283	15.1911309661721	-0.206133699999981	42.28528161	-83.73521757	210.9432829	8.997711738	219.5056634	0.628024234	9.94	0	0	351279270.5	5.75027698909869	6.87205430102813	-0.0910889782827061	0.481527842948516	0.331974262337205	0.107439469874487	8.96051425798972	8.96097723295856	-1.79132157291564
1	2.60000002384186	14.9814397522354	15.8783365601174	-0.215242599999982	42.28527543	-83.73522456	210.934174	9.067168452	219.3265312	0.628216321	9.94	0	0	351279270.6	5.79842978487406	6.90525173517674	-0.0803450287337008	0.5133140745513	0.265953349670521	0.105900491517813	9.01688912520698	9.01724707546146	-1.87079466904847
1	2.69999998807907	15.5612825233548	16.568861486684	-0.22327709999999	42.28526922	-83.73523161	210.9261395	9.133056192	219.1394518	0.62371092	9.94	0	0	351279270.7	5.84976117397164	6.93184706063256	-0.0697549833692161	0.136406385057937	0.235232940540281	0.106979596981915	9.07029268902092	9.07056091001053	-2.01086452057256
1	2.80000001192093	16.1462587802212	17.2620463580154	-0.2302526	42.28526299	-83.73523872	210.919164	9.19667701	218.9383653	0.613558655	9.94	0	0	351279270.8	5.86340181572962	6.95537036029498	-0.0590570211204323	0.122486858647631	0.184687673956692	0.110630365195809	9.09706863234368	9.09726032568679	-2.25972480814046
1	2.89999997615814	16.7325987521025	17.9575831453015	-0.2361583	42.28525673	-83.73524585	210.9132583	9.259778608	218.7123929	0.599793278	9.94	0	0	351279270.9	5.87565049721391	6.9738391210857	-0.0479939885573016	-0.0153556731568319	0.770045131629548	0.11575994480126	9.11908443058816	9.11921072654498	-2.42885842091507
1	3	17.3201639419104	18.6549672236793	-0.240957699999996	42.28525046	-83.73525299	210.9084589	9.323005706	218.469507	0.585553085	9.94	0	0	351279271	5.87411492953212	7.05084365260796	-0.0364179913172435	0.156692855224858	1.09301544468441	0.117209796903454	9.17712495386622	9.17719721314551	-2.38913343038621
1	3.10000002384186	17.9075755749134	19.3600517570453	-0.244599499999993	42.28524412	-83.73526013	210.9048171	9.386372632	218.2305936	0.573126271	9.94	0	0	351279271.1	5.88978421879045	7.16014522313592	-0.0246970088323988	-0.0231539278666329	1.11004645684611	0.106190159864135	9.27131262337266	9.27134551737527	-2.31255282703326
1	3.19999998807907	18.4965537861573	20.0760660232922	-0.247069199999999	42.28523768	-83.73526729	210.9023474	9.449963449	217.9993384	0.564026576	9.94	0	0	351279271.2	5.88746882683184	7.27114982912218	-0.0140779966436413	0.116418925773563	1.01863914407015	0.0786099254623957	9.35584892056622	9.35585951232967	-2.30335145083835
1	3.30000001192093	19.0853008092087	20.8031811795621	-0.248477000000008	42.28523114	-83.73527445	210.9009396	9.513573533	217.7690032	0.557473863	9.94	0	0	351279271.3	5.89911072218484	7.37301376781544	-0.00621700222319509	-0.160662071554926	1.58461226507053	0.0434600422347735	9.44250175181303	9.44250379846939	-2.39296185578975
1	3.39999997615814	19.6752116704586	21.5404822926641	-0.24909869999999	42.28522451	-83.73528162	210.9003179	9.576661065	217.5297071	0.551529978	9.94	0	0	351279271.4	5.88304452077507	7.53147493765234	-0.00187099955396997	-0.276711319934116	2.0741628470114	0.0158199924579929	9.55684715635376	9.55684733950199	-2.47261341048287
1	3.5	20.2635162627988	22.2936299659937	-0.249285799999996	42.28521774	-83.73528877	210.9001308	9.638987268	217.2824457	0.545052555	9.94	0	0	351279271.5	5.85537338218435	7.73889127180538	-0.00028899993099267	-0.127842885954973	1.85350925407142	0.00520999889615315	9.70442350485687	9.70442350916011	-2.3627504366764
1	3.60000002384186	20.8490537406202	23.0675192776838	-0.249314699999985	42.28521078	-83.73529589	210.9001019	9.701533367	217.0461706	0.539146561	9.94	0	0	351279271.6	5.84258909054084	7.92424224140363	0.000232000082838699	0.0664740034604076	1.94880368240673	0.0156200004812812	9.84527614551021	9.84527614824371	-2.15173576952088
1	3.69999998807907	21.433312440727	23.8599432184312	-0.249291499999998	42.28520365	-83.73530299	210.9001251	9.765430657	216.8309971	0.536023858	9.94	0	0	351279271.7	5.84923648850958	8.11912253994965	0.00179399957235207	-0.0183661052185757	1.1972285206785	0.0416700156593441	10.0066836822811	10.0066838430953	-2.00637252164334
1	3.80000001192093	22.0182362290346	24.6718556660011	-0.249112099999991	42.28519635	-83.7353101	210.9003045	9.8303793	216.6303598	0.536453953	9.94	0	0	351279271.8	5.84739987754984	8.23884542056165	0.00596100213177707	0.02182471172083	1.22166687365508	0.0733799732178506	10.1030024840084	10.1030042425719	-1.91082168336326
1	3.89999997615814	22.6029760076703	25.4957399134132	-0.248515999999995	42.28518894	-83.73531721	210.9009006	9.8955463	216.4392777	0.54144175	9.94	0	0	351279271.9	5.84958234794141	8.36101206423695	0.0132989968292898	-0.093490905272594	1.24160649347821	0.0971799536611892	10.2041234990402	10.2041321653034	-1.73695458587755
1	4	23.1879343819293	26.331841319179	-0.247186099999993	42.28518142	-83.73532432	210.9022305	9.959919539	216.2655822	0.55114293	9.94	0	0	351279272	5.84023325518516	8.48517274318697	0.0230169945123594	-0.0867305415127873	1.00037249065552	0.106400149874403	10.3008000153723	10.3008257309174	-1.46473165078079
1	4.10000002384186	23.7719578466899	27.1803587958	-0.244884399999989	42.28517379	-83.73533142	210.9045322	10.02279613	216.119109	0.562364737	9.94	0	0	351279272.1	5.83156019896606	8.58521001610326	0.033657012036577	0.0277082561713616	1.00467868909591	0.106219812051662	10.3784837705112	10.3785383445466	-1.28107245814738
1	4.19999998807907	24.3551136580336	28.0388794903792	-0.2415187	42.28516607	-83.73533851	210.9078979	10.08430284	215.9910018	0.572239802	9.94	0	0	351279272.2	5.83433102359227	8.68567784908275	0.0442789894430267	-0.115381403337907	0.402437743213167	0.102390276129921	10.4632890713627	10.4633827617938	-1.38083367078359
1	4.30000001192093	24.9385468994942	28.9074474823702	-0.237090800000004	42.28515826	-83.7353456	210.9123258	10.1447715	215.8529184	0.580097227	9.94	0	0	351279272.3	5.82279288050758	8.72592163299893	0.0545180194971932	0.185751304197609	-0.0730458171262168	0.0910396859009958	10.4903110189607	10.4904526827482	-1.59751857131697
1	4.39999997615814	25.5208259793056	29.7800393336068	-0.231639000000001	42.28515041	-83.73535268	210.9177776	10.20413051	215.6931666	0.585285624	9.94	0	0	351279272.4	5.84136800428435	8.71861705389863	0.0636219848314599	0.40994683694166	-0.00975610642320668	0.073959964730578	10.4945635208907	10.4947563693	-1.75943158051888
1	4.5	26.1049629190031	30.6519012468647	-0.225276799999989	42.28514257	-83.73535978	210.9241398	10.26192807	215.5172234	0.586656509	9.94	0	0	351279272.5	5.88236269775241	8.7176414430237	0.0710179830678606	0.152238696989727	0.227553446365937	0.0645304309958579	10.516627940411	10.5168677271777	-1.86805755462039
1	4.60000002384186	26.6931993290248	31.5236655990119	-0.218175000000002	42.28513473	-83.73536693	210.9312416	10.31794996	215.3304176	0.583644221	9.94	0	0	351279272.6	5.89758657108104	8.74039679308559	0.0774710277059718	0.255672852354339	0.101173683688801	0.0689295464513751	10.5440060443826	10.5442906458476	-1.98302970918685
1	4.69999998807907	27.2829577752188	32.3977049657395	-0.210427899999985	42.28512687	-83.7353741	210.9389887	10.37268001	215.1321147	0.577683437	9.94	0	0	351279272.7	5.9231538471729	8.75051415783622	0.0843639798859966	0.239783407505635	0.0143178411578082	0.0826505127028707	10.5667047618343	10.5670415351163	-2.10249549872598
1	4.80000001192093	27.8752733011551	33.2727565901516	-0.201991499999991	42.285119	-83.7353813	210.9474251	10.42693177	214.9218651	0.571277422	9.94	0	0	351279272.8	5.94713219364034	8.75194594229336	0.0926290331268255	0.333518418775792	-0.0125895196638572	0.108829460857804	10.581348643035	10.5817540721393	-2.28669181778463
1	4.89999997615814	28.4699863078331	34.147950871387	-0.192728599999981	42.28511113	-83.73538853	210.956688	10.48129004	214.693196	0.566656676	9.94	0	0	351279272.9	5.98048402359037	8.75068699077721	0.103511975320561	0.0855447230832624	-0.0994941448664156	0.137099934629092	10.599090148073	10.599595591154	-2.54535639313966
1	5	29.068034852778	35.0230197790973	-0.182377400000007	42.28510326	-83.7353958	210.9670392	10.53638132	214.4386603	0.564713741	9.94	0	0	351279273	5.98903849793825	8.74073757391845	0.117221972052187	0.0805023012004896	1.42701412086093	0.204890723122841	10.5957102388606	10.5963586413743	-2.87916631355337
1	5.10000002384186	29.6669388453616	35.8970937448846	-0.170655199999999	42.2850954	-83.73540308	210.9787614	10.59240277	214.1507436	0.56387426	9.94	0	0	351279273.1	5.99708872997762	8.88343902002721	0.137711049249447	0.163334810964992	0.225770108682853	-0.00527082145275907	10.7182350253093	10.7191196649189	-3.41435622106882
1	5.19999998807907	30.2666475038867	36.7854373291908	-0.156884099999985	42.28508741	-83.73541037	210.9925325	10.65066538	213.8093081	0.562912566	9.94	0	0	351279273.2	6.01342220523281	8.90601602282133	0.13718396729267	-0.0034729935340442	0.128443962915684	-0.0248691852830764	10.7460861720506	10.7469617780105	-3.45656317589108
1	5.30000001192093	30.8679898677812	37.6760391438089	-0.143165699999997	42.2850794	-83.73541768	211.0062509	10.70812773	213.4636517	0.559976366	9.94	0	0	351279273.3	6.0130749057966	8.91886042217524	0.134697048171435	0.0809598259956094	0.199569746919361	-0.0147708046191522	10.7565394552786	10.757382783361	-3.45486823555726
1	5.39999997615814	31.4692971433165	38.5679248670631	-0.129695999999996	42.28507138	-83.73542499	211.0197206	10.76544698	213.118165	0.556839938	9.94	0	0	351279273.4	6.02117088550082	8.93881738973	0.133219968237765	-0.0751947401672176	0.130527692485546	-0.00618999704468771	10.7776136115256	10.7784369330288	-3.44694717818389
1	5.5	32.0714143754225	39.4618068191541	-0.116374000000008	42.28506334	-83.73543231	211.0330426	10.82290322	212.7734702	0.554013564	9.94	0	0	351279273.5	6.01365140969131	8.95187016209058	0.132600968385715	0.0778922676221893	0.00192255547746529	0.000810790457402094	10.7842469684355	10.7850621552695	-3.44198217936738
1	5.60000002384186	32.6727796597683	40.3569940487924	-0.103113899999983	42.28505529	-83.73543962	211.0463027	10.88060777	212.4292719	0.551649059	9.94	0	0	351279273.6	6.02144063831063	8.95206241768416	0.132682047450786	0.00715945134007601	0.108614274024215	0.00613920988449804	10.7887519616873	10.7895678048997	-3.4443582317984
1	5.69999998807907	33.2749235082558	41.2521999704101	-0.0898456999999837	42.28504724	-83.73544694	211.0595709	10.93859439	212.0848362	0.549724786	9.94	0	0	351279273.7	6.02215658318859	8.96292384120224	0.133295968219681	-0.00621550474157409	0.206619271063337	0.00958079564769127	10.7981652930316	10.7989879854909	-3.4562651759622
1	5.80000001192093	33.8771393101541	42.1484925682231	-0.0765160999999921	42.28503918	-83.73545426	211.0729005	10.99683963	211.7392096	0.548120417	9.94	0	0	351279273.8	6.02153503256625	8.98358577323476	0.134254048012874	-0.0830388283131077	0.00926808855327842	0.0102992010136939	10.8149756122466	10.815808876034	-3.47693624344949
1	5.89999997615814	34.4792925980638	43.0468508242685	-0.0630907000000036	42.2850311	-83.73546158	211.0863259	11.05529129	211.3915161	0.546659601	9.94	0	0	351279273.9	6.01323115270463	8.98451258175863	0.135283967745915	-0.0830388283131077	0.00926808855327842	0.0102992010136939	10.8111246051295	10.8119710034557	-3.4992841657054
1	6	35.0806158567009	43.9453022966518	-0.049562299999991	42.28502302	-83.73546889	211.0998543	11.11388649	211.0415876	0.545167995	9.94	0	0	351279274	6.01323115270463	8.98451258175863	0.135283967745915	-0.0830388283131077	0.00926808855327842	0.0102992010136939	10.8111246051295	10.8119710034557	-3.4992841657054
